1,446503.791558,4634626.359958
2,446508.489042,4634453.812417
1292,446497.605497,4634539.811606
4,446513.532887,4634176.9578
15188,446514.411836,4634103.835892
7138,446501.449304,4634085.479482
15190,446507.449976,4634030.073331
1294,446495.974229,4634304.855444
7140,446484.478155,4634007.528413
19314,446505.259327,4634756.635322
7142,446416.260296,4633746.8245
19312,446504.34939,4634813.424553
19310,446501.639893,4634926.787643
7064,446496.533493,4634284.265698
19308,446499.843598,4634983.794509
19334,446500.793624,4634840.609983
7144,446399.335505,4633675.257699
15192,446442.535169,4633735.978948
7146,446394.122507,4633645.484524
7148,446391.687288,4633606.463613
19190,446499.286445,4635012.389762
19332,446497.496733,4634862.474979
19330,446493.532485,4634886.099315
19188,446497.522864,4635096.954855
7066,446494.232177,4634262.986817
19186,446495.555566,4635154.384949
7068,446486.258274,4634244.592981
7070,446479.714335,4634227.609638
7150,446394.131745,4633551.783656
7152,446401.668992,4633511.977146
15194,446429.917597,4633668.643386
11074,446480.623206,4634164.047442
19184,446493.30627,4635210.729041
4199,446482.366893,4634071.26617
15196,446426.025742,4633624.659133
11078,446480.047101,4634046.434379
1981,446467.531686,4633992.588488
15198,446424.842376,4633562.200833
4200,446327.047137,4634069.802718
3201,446330.769031,4633916.993082
2935,446332.1443,4633844.977744
7081,446389.451739,4633877.634325
2442,446196.805963,4633760.691338
2444,446075.688051,4633759.16391
19182,446489.946709,4635267.314649
6497,446326.292973,4634161.444072
2440,446331.392178,4633789.189268
1929,446283.77333,4633916.514375
19328,446490.974665,4634906.903951
4278,446199.821708,4633615.836964
2446,446066.198878,4633759.046951
2441,446332.344251,4633762.38981
4363,446478.48687,4634253.167585
4280,446170.209029,4633615.616405
23498,446066.042371,4633783.342195
9114,446422.377235,4633897.972277
2439,446411.142269,4633789.28872
4364,446325.877116,4634250.606851
16982,446077.722377,4633694.493908
19180,446486.600432,4635324.555261
1982,446377.746145,4633991.131614
11100,446565.708164,4634165.485302
4566,446332.750737,4633706.126279
243,446336.224761,4633618.461708
9116,446446.170393,4633908.230568
7082,446413.004728,4633882.431484
23496,446064.481973,4633797.632869
6512,446336.357105,4633606.26928
7086,446439.869532,4633884.983171
2269,446476.292642,4634341.200051
244,446384.436437,4633619.209229
7078,446395.282428,4633894.634052
19326,446489.174233,4634926.881254
